row_idx,category,id,owner,title,datetaken,tags,latitude,longitude,place_id,img_id,country_code,country,region,subregion,city,cluster_id,text,entities,scene_pred,viewpoint_pred
9897,tower,4036691024,32374483@N00,Tokyo Tower / Japan,1253739665,city sunset vacation holiday tower window japan island tokyo twilight dusk highrise 日本 tokyotower nippon 東京 windowview isle rtw japon nihon edo kanto vacanze windowseat roundtheworld globetrotter japón honshu 東京都 tōkyō 日本国 worldtraveler 22days landoftherisingsun 本州 nihonkoku nipponkoku tōkyōto 関東地方 ژاپن tokyometropolis ιαπωνία توکیو टोक्यो tōkei,35.658394,139.745439,CzGzJ6tTWr.3e3m9iw,tower-35.658394-139.745439-1253739665-32374483@N00-4036691024-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo Tower / Japan city sunset vacation holiday tower window japan island tokyo twilight dusk highrise 日本 tokyotower nippon 東京 windowview isle rtw japon nihon edo kanto vacanze windowseat roundtheworld globetrotter japón honshu 東京都 tōkyō 日本国 worldtraveler 22days landoftherisingsun 本州 nihonkoku nipponkoku tōkyōto 関東地方 ژاپن tokyometropolis ιαπωνία توکیو टोक्यो tōkei,tokyo tower,outdoor,ground
9898,tower,4036690906,32374483@N00,Tokyo Tower / Tokyo Prince Hotel / 日本,1253738991,city sunset vacation holiday tower window japan island hotel tokyo twilight dusk highrise 日本 tokyotower nippon 東京 windowview posh expensive isle rtw japon nihon edo kanto vacanze windowseat roundtheworld globetrotter japón honshu myhotel 東京都 tōkyō 日本国 tokyoprincehotel worldtraveler 22days landoftherisingsun 本州 nihonkoku nipponkoku tōkyōto 関東地方 ژاپن tokyometropolis tokyoprince ιαπωνία توکیو टोक्यो tōkei,35.65856,139.745718,CzGzJ6tTWr.3e3m9iw,tower-35.658560-139.745718-1253738991-32374483@N00-4036690906-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo Tower / Tokyo Prince Hotel / 日本 city sunset vacation holiday tower window japan island hotel tokyo twilight dusk highrise 日本 tokyotower nippon 東京 windowview posh expensive isle rtw japon nihon edo kanto vacanze windowseat roundtheworld globetrotter japón honshu myhotel 東京都 tōkyō 日本国 tokyoprincehotel worldtraveler 22days landoftherisingsun 本州 nihonkoku nipponkoku tōkyōto 関東地方 ژاپن tokyometropolis tokyoprince ιαπωνία توکیو टोक्यो tōkei,"tokyo tower,tokyotower",outdoor,ground
9899,tower,4025608719,21013862@N08,"View of Roppongi from Nishi-Azabu - Minato, Tokyo",1237761365,tower japan architecture skyscraper japanese tokyo hills highrise roppongi minatoku mori buiding 六本木ヒルズ 六本木 森タワー 六本木ヒルズ森タワー,35.657017,139.745342,nAEMXIVTWr.C1TfTmw,tower-35.657017-139.745342-1237761365-21013862@N08-4025608719-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,"View of Roppongi from Nishi-Azabu - Minato, Tokyo tower japan architecture skyscraper japanese tokyo hills highrise roppongi minatoku mori buiding 六本木ヒルズ 六本木 森タワー 六本木ヒルズ森タワー","",outdoor,aerial
9900,tower,4026361540,21013862@N08,View of Tokyo from Nishi-Azabu,1237761357,tower japan skyline architecture buildings garden japanese tokyo highrise roppongi minatoku minato izumi 六本木 港区 泉ガーデンタワー 東京view,35.657017,139.745342,nAEMXIVTWr.C1TfTmw,tower-35.657017-139.745342-1237761357-21013862@N08-4026361540-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,View of Tokyo from Nishi-Azabu tower japan skyline architecture buildings garden japanese tokyo highrise roppongi minatoku minato izumi 六本木 港区 泉ガーデンタワー 東京view,nishi-azabu tower,outdoor,aerial
9901,tower,4017795780,24106630@N05,Tokyo Tower 360° 東京タワー,1243080006,panorama tower japan tokyo 東京 東京タワー tokio パノラマ,35.658464,139.74545,CzGzJ6tTWr.3e3m9iw,tower-35.658464-139.745450-1243080006-24106630@N05-4017795780-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo Tower 360° 東京タワー panorama tower japan tokyo 東京 東京タワー tokio パノラマ,"tokyo tower,東京タワー,東京タワー",outdoor,ground
9902,tower,4001794795,31237263@N00,urban night,1255029686,park building tower tokyo royal roads shiodome skyscrapper viewfromtheroom,35.664632,139.759891,NHQBCWdTWr9zlLJQOA,tower-35.664632-139.759891-1255029686-31237263@N00-4001794795-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,21,urban night park building tower tokyo royal roads shiodome skyscrapper viewfromtheroom,"",outdoor,aerial
9903,tower,3990299966,30717090@N06,Mode Gakuen Cocoon Tower,1254690039,tower japan tokyo mode cocoon gakuen,35.691427,139.697047,dweV3pJTWr.iSQWUtg,tower-35.691427-139.697047-1254690039-30717090@N06-3990299966-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,16,Mode Gakuen Cocoon Tower tower japan tokyo mode cocoon gakuen,"",outdoor,ground
9904,tower,3234425080,32267947@N06,"gm_02010 Tokyo Tower from Streets, Japan 1983",428922028,tokyo analog tower 1983 slidefilm japan 日本 東京 tōkyō japanese kodachrome slidecube colour color building asia canadagood eighties slidetransparency digitized eastasia 1500views,35.655143,139.745514,nAEMXIVTWr.C1TfTmw,tower-35.655143-139.745514-428922028-32267947@N06-3234425080-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,"gm_02010 Tokyo Tower from Streets, Japan 1983 tokyo analog tower 1983 slidefilm japan 日本 東京 tōkyō japanese kodachrome slidecube colour color building asia canadagood eighties slidetransparency digitized eastasia 1500views",tokyo tower,outdoor,ground
9905,tower,3985951035,30717090@N06,Skyscraper...,1254689961,japan skyscraper tokyo,35.691427,139.697047,dweV3pJTWr.iSQWUtg,tower-35.691427-139.697047-1254689961-30717090@N06-3985951035-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,16,Skyscraper... japan skyscraper tokyo,skyscraper,outdoor,ground
9906,tower,3983614904,30717090@N06,Tower View,1254603099,tower japan canon eos tokyo view 450d,35.659252,139.744998,CzGzJ6tTWr.3e3m9iw,tower-35.659252-139.744998-1254603099-30717090@N06-3983614904-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tower View tower japan canon eos tokyo view 450d,"",outdoor,ground
9907,tower,3974723820,87358304@N00,Tokyo Tower,1141295530,red tower japan tokyo iron landmark nightview,35.658333,139.744994,2V7yjYRTWr9WYOz3pA,tower-35.658333-139.744994-1141295530-87358304@N00-3974723820-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo Tower red tower japan tokyo iron landmark nightview,tokyo tower,outdoor,ground
9908,tower,3973956227,87358304@N00,Tokyo Tower Elevator,1141287338,light tower up japan speed tokyo elevator,35.6586,139.745408,CzGzJ6tTWr.3e3m9iw,tower-35.658600-139.745408-1141287338-87358304@N00-3973956227-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo Tower Elevator light tower up japan speed tokyo elevator,tokyo tower,indoor,aerial
9909,tower,3967054904,30717090@N06,Tokyo Tower 1996,1254228848,tower japan tokyo 1996 scan geo:lat=35659252 geo:long=139744998,35.659252,139.744998,CzGzJ6tTWr.3e3m9iw,tower-35.659252-139.744998-1254228848-30717090@N06-3967054904-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo Tower 1996 tower japan tokyo 1996 scan geo:lat=35659252 geo:long=139744998,tokyo tower,outdoor,ground
9910,tower,3928301741,35799012@N05,the Tokyo tower from  the Roppongi hills,1252759537,sky tower japan tokyo nikon hills 日本 roppongi 空 東京タワー 六本木ヒルズ ビル 六本木 d60 bliding,35.660355,139.729228,lLFeIqJTWr9iTg1rEg,tower-35.660355-139.729228-1252759537-35799012@N05-3928301741-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,10,the Tokyo tower from  the Roppongi hills sky tower japan tokyo nikon hills 日本 roppongi 空 東京タワー 六本木ヒルズ ビル 六本木 d60 bliding,"tokyo tower,東京タワー",outdoor,aerial
9911,tower,3927470632,28139286@N02,"",1252102649,fareast giappone giapponese japan japanese oriente tokyo tower,35.689487,139.691711,ojJ7eCpTWr9nkjVcbQ,tower-35.689487-139.691711-1252102649-28139286@N02-3927470632-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,14, fareast giappone giapponese japan japanese oriente tokyo tower,tokyo tower,outdoor,ground
9912,tower,3914782401,72396314@N00,river scene,1252210817,city sky urban tower water japan architecture river geotagged tokyo oshiage geo:lat=3570832 geo:lon=13981802,35.70832,139.81802,WFQMQhdTWr..dceFJQ,tower-35.708320-139.818020-1252210817-72396314@N00-3914782401-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,river scene city sky urban tower water japan architecture river geotagged tokyo oshiage geo:lat=3570832 geo:lon=13981802,tower,outdoor,ground
9913,tower,3915543636,72396314@N00,The tower(under construction),1252206707,city blue sky urban tower japan architecture geotagged tokyo underconstruction oshiage geo:lat=35709427 geo:lon=139811432,35.709427,139.811432,RL8JfA9TWr.QcCjBAA,tower-35.709427-139.811432-1252206707-72396314@N00-3915543636-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,The tower(under construction) city blue sky urban tower japan architecture geotagged tokyo underconstruction oshiage geo:lat=35709427 geo:lon=139811432,the tower,outdoor,ground
9914,tower,3847326129,72752118@N00,rat maze,1250290862,reflection window architecture skyscraper square tokyo shidome,35.663616,139.760105,NHQBCWdTWr9zlLJQOA,tower-35.663616-139.760105-1250290862-72752118@N00-3847326129-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,21,rat maze reflection window architecture skyscraper square tokyo shidome,"",outdoor,aerial
9915,tower,3848111772,72752118@N00,lockbox,1250290550,reflection window architecture skyscraper square tokyo shidome,35.663616,139.760105,NHQBCWdTWr9zlLJQOA,tower-35.663616-139.760105-1250290550-72752118@N00-3848111772-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,21,lockbox reflection window architecture skyscraper square tokyo shidome,"",outdoor,ground
9916,tower,3845373122,72396314@N00,New Tower of Babel,1250336241,city urban tower japan night geotagged tokyo oshiage understructure geo:lat=35709605 geo:lon=139813103,35.709605,139.813103,syWEMAhTWr8hsfRKWw,tower-35.709605-139.813103-1250336241-72396314@N00-3845373122-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,New Tower of Babel city urban tower japan night geotagged tokyo oshiage understructure geo:lat=35709605 geo:lon=139813103,new tower of babel,outdoor,ground
9917,tower,3829982967,31302111@N06,R0033704,1250466239,sky tree tower japan tokyo 東京 スカイツリー,35.709496,139.808557,VeiXVn5TWr8zq1ixcA,tower-35.709496-139.808557-1250466239-31302111@N06-3829982967-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,R0033704 sky tree tower japan tokyo 東京 スカイツリー,"sky tree,スカイツリー",outdoor,aerial
9918,tower,3829979295,31302111@N06,R0033680,1250368152,sky tree tower japan tokyo 東京 スカイツリー,35.709496,139.808557,VeiXVn5TWr8zq1ixcA,tower-35.709496-139.808557-1250368152-31302111@N06-3829979295-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,R0033680 sky tree tower japan tokyo 東京 スカイツリー,"sky tree,スカイツリー",outdoor,aerial
9919,tower,3830770404,31302111@N06,R0033677,1250368135,sky tree tower japan tokyo 東京 スカイツリー,35.709496,139.808557,VeiXVn5TWr8zq1ixcA,tower-35.709496-139.808557-1250368135-31302111@N06-3830770404-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,R0033677 sky tree tower japan tokyo 東京 スカイツリー,"sky tree,スカイツリー",outdoor,ground
9920,tower,3830549784,27889738@N07,Tokyo Sky Tree Construction Site in May 2009,1241410195,tower japan tokyo construction oshiage skytree tokyoskytree,35.7096,139.813705,syWEMAhTWr8hsfRKWw,tower-35.709600-139.813705-1241410195-27889738@N07-3830549784-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,Tokyo Sky Tree Construction Site in May 2009 tower japan tokyo construction oshiage skytree tokyoskytree,"",outdoor,ground
9921,tower,3808527995,25230924@N08,Tokyo,1247964651,sunset tower japan tokyo sonnenuntergang turm tokio,35.658612,139.745374,CzGzJ6tTWr.3e3m9iw,tower-35.658612-139.745374-1247964651-25230924@N08-3808527995-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo sunset tower japan tokyo sonnenuntergang turm tokio,tower,outdoor,aerial
9922,tower,3809338648,25230924@N08,Tokyo,1247964068,sunset tower japan tokyo sonnenuntergang turm tokio,35.658612,139.745374,CzGzJ6tTWr.3e3m9iw,tower-35.658612-139.745374-1247964068-25230924@N08-3809338648-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo sunset tower japan tokyo sonnenuntergang turm tokio,tower,outdoor,aerial
9923,tower,3809333860,25230924@N08,Tokyo,1247964725,sunset tower japan tokyo sonnenuntergang turm tokio,35.658612,139.745374,CzGzJ6tTWr.3e3m9iw,tower-35.658612-139.745374-1247964725-25230924@N08-3809333860-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo sunset tower japan tokyo sonnenuntergang turm tokio,tower,outdoor,aerial
9924,tower,3809329048,25230924@N08,Tokyo,1247964058,sunset tower japan tokyo sonnenuntergang turm tokio,35.658612,139.745374,CzGzJ6tTWr.3e3m9iw,tower-35.658612-139.745374-1247964058-25230924@N08-3809329048-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo sunset tower japan tokyo sonnenuntergang turm tokio,tower,outdoor,aerial
9925,tower,3809323504,25230924@N08,Tokyo,1247964184,tower japan tokyo turm tokio,35.658612,139.745374,CzGzJ6tTWr.3e3m9iw,tower-35.658612-139.745374-1247964184-25230924@N08-3809323504-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo tower japan tokyo turm tokio,tower,outdoor,aerial
9926,tower,3809313648,25230924@N08,Tokyo,1247964534,tower japan tokyo turm tokio,35.658612,139.745374,CzGzJ6tTWr.3e3m9iw,tower-35.658612-139.745374-1247964534-25230924@N08-3809313648-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo tower japan tokyo turm tokio,tower,outdoor,aerial
9927,tower,3808485015,25230924@N08,Tokyo,1247964338,tower japan tokyo turm tokio,35.658612,139.745374,CzGzJ6tTWr.3e3m9iw,tower-35.658612-139.745374-1247964338-25230924@N08-3808485015-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo tower japan tokyo turm tokio,tower,outdoor,aerial
9928,tower,3809292626,25230924@N08,Tokyo,1247964273,tower japan tokyo turm tokio,35.658612,139.745374,CzGzJ6tTWr.3e3m9iw,tower-35.658612-139.745374-1247964273-25230924@N08-3809292626-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo tower japan tokyo turm tokio,tower,outdoor,aerial
9929,tower,3808472677,25230924@N08,Tokyo,1247964020,bw tower japan tokyo turm gettyimages tokio schwarzweis,35.658612,139.745374,CzGzJ6tTWr.3e3m9iw,tower-35.658612-139.745374-1247964020-25230924@N08-3808472677-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo bw tower japan tokyo turm gettyimages tokio schwarzweis,bw tower,outdoor,aerial
9930,tower,3808419567,25230924@N08,Tokyo,1247963996,tower japan tokyo turm tokio,35.658612,139.745374,CzGzJ6tTWr.3e3m9iw,tower-35.658612-139.745374-1247963996-25230924@N08-3808419567-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo tower japan tokyo turm tokio,tower,outdoor,aerial
9931,tower,3809227482,25230924@N08,Tokyo,1247963896,tower japan tokyo turm tokio,35.658612,139.745374,CzGzJ6tTWr.3e3m9iw,tower-35.658612-139.745374-1247963896-25230924@N08-3809227482-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo tower japan tokyo turm tokio,tower,outdoor,aerial
9932,tower,3808883274,25230924@N08,Tokyo,1247965454,tower japan tokyo turm tokio,35.658612,139.745374,CzGzJ6tTWr.3e3m9iw,tower-35.658612-139.745374-1247965454-25230924@N08-3808883274-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo tower japan tokyo turm tokio,tower,outdoor,ground
9933,tower,3808872362,25230924@N08,Tokyo,1247961783,tower japan tokyo turm tokio,35.658612,139.745374,CzGzJ6tTWr.3e3m9iw,tower-35.658612-139.745374-1247961783-25230924@N08-3808872362-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo tower japan tokyo turm tokio,tower,outdoor,ground
9934,tower,3795694056,87807876@N00,淺草寺 寶藏門 & 五重塔,1232928512,sky tower heritage japan canon tokyo shrine 日本 東京 浅草 出遊 浅草寺 ixus980is,35.714069,139.796733,8.5pUudTWr.wPZ8u0Q,tower-35.714069-139.796733-1232928512-87807876@N00-3795694056-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,淺草寺 寶藏門 & 五重塔 sky tower heritage japan canon tokyo shrine 日本 東京 浅草 出遊 浅草寺 ixus980is,sky tower,outdoor,ground
9935,tower,3793289413,40326753@N03,The Towers,1249516357,sunset sky tower japan tokyo,35.654585,139.746394,nAEMXIVTWr.C1TfTmw,tower-35.654585-139.746394-1249516357-40326753@N03-3793289413-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,The Towers sunset sky tower japan tokyo,the towers,outdoor,aerial
9936,tower,3784163950,22624502@N02,Tokyo Tower,1246520094,sky nikon toned d3x afs2470mmf28ged composition dark cloudy city foggy skyscraper rain pale japan tokyo tower weather landmark geotagged 日本 旅遊 旅遊攝影,35.658134,139.745544,nAEMXIVTWr.C1TfTmw,tower-35.658134-139.745544-1246520094-22624502@N02-3784163950-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,11,Tokyo Tower sky nikon toned d3x afs2470mmf28ged composition dark cloudy city foggy skyscraper rain pale japan tokyo tower weather landmark geotagged 日本 旅遊 旅遊攝影,tokyo tower,outdoor,aerial
9937,tower,3757999621,50357632@N00,Tokyo by Night wallpaper,1246528541,city wallpaper building japan night skyscraper dark tokyo asia downtown highrise 1920x1200 d700 2470mmf28g,35.663588,139.760275,NHQBCWdTWr9zlLJQOA,tower-35.663588-139.760275-1246528541-50357632@N00-3757999621-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,21,Tokyo by Night wallpaper city wallpaper building japan night skyscraper dark tokyo asia downtown highrise 1920x1200 d700 2470mmf28g,"",outdoor,aerial
9938,tower,3757470354,24331269@N08,Tokyo Tower @ 六本木ヒルズ Roppngi Hills,1247320688,tower japan tokyo 東京タワー 東京鐵塔 六本木 roppngihills ヒルズ,35.660438,139.729275,lLFeIqJTWr9iTg1rEg,tower-35.660438-139.729275-1247320688-24331269@N08-3757470354-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,10,Tokyo Tower @ 六本木ヒルズ Roppngi Hills tower japan tokyo 東京タワー 東京鐵塔 六本木 roppngihills ヒルズ,"tokyo tower,東京タワー",outdoor,aerial
9939,tower,3741984255,26290923@N06,Tokyo by night,1248000357,city sunset summer hot sunshine japan bar night skyscraper tokyo floor m ikebukuro complex 2009 60 59 overview 240 sunshinecity tokyoto toshima 2397,35.729444,139.718369,GvwBgwtTWr8T6i2zHA,tower-35.729444-139.718369-1248000357-26290923@N06-3741984255-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,23,Tokyo by night city sunset summer hot sunshine japan bar night skyscraper tokyo floor m ikebukuro complex 2009 60 59 overview 240 sunshinecity tokyoto toshima 2397,"",outdoor,aerial
9940,tower,3741984083,26290923@N06,The Sunshine 60 bar,1247992675,city sunset summer hot sunshine japan bar night skyscraper tokyo floor cuba m ikebukuro complex 2009 libre 60 59 overview 240 sunshinecity tokyoto toshima 2397,35.729444,139.718369,GvwBgwtTWr8T6i2zHA,tower-35.729444-139.718369-1247992675-26290923@N06-3741984083-n.jpg,JP,Japan,Asia,Eastern Asia,Tokyo,23,The Sunshine 60 bar city sunset summer hot sunshine japan bar night skyscraper tokyo floor cuba m ikebukuro complex 2009 libre 60 59 overview 240 sunshinecity tokyoto toshima 2397,"",outdoor,aerial
